date,sport,league,category,home,away,hs,as,home_won,total_score,btts,odds_1,odds_x,odds_2,odds_over_0_5,odds_under_0_5,odds_over_1_5,odds_under_1_5,odds_over_2_5,odds_under_2_5,odds_over_3_5,odds_under_3_5,odds_btts_y,odds_btts_n
2018-01-01,ice-hockey,NHL,USA,Vegas Golden Knights,Toronto Maple Leafs,6,3,True,9,True,1.71,,2.2,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Anaheim Ducks,Utah Mammoth,5,2,True,7,True,1.5,,2.7,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Columbus Blue Jackets,Tampa Bay Lightning,0,5,False,5,False,2.45,,1.6,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Detroit Red Wings,Pittsburgh Penguins,4,1,True,5,True,2.15,,1.74,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Edmonton Oilers,Winnipeg Jets,0,5,False,5,False,1.6,,2.45,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Colorado Avalanche,New York Islanders,6,1,True,7,True,2.15,,1.74,,,,,,,,,,
2018-01-01,ice-hockey,NHL,USA,Dallas Stars,San Jose Sharks,6,0,True,6,False,1.8,,2.05,,,,,,,,,,
2018-01-01,ice-hockey,Elite League,United Kingdom,Glasgow Clan,Dundee Stars,6,0,True,6,False,1.28,,3.3,,,,,,,,,,
2018-01-01,ice-hockey,Elite League,United Kingdom,Edinburgh Capitals,Fife Flyers,3,5,False,8,True,9.0,,1.04,,,,,,,,,,
2018-01-02,ice-hockey,Elite League,United Kingdom,Coventry Blaze,Nottingham Panthers,1,2,False,3,True,2.2,,1.6,,,,,,,,,,
2018-01-02,ice-hockey,Elite League,United Kingdom,Milton Keynes Lightning,Cardiff Devils,0,5,False,5,False,2.6,,1.45,,,,,,,,,,
2018-01-02,ice-hockey,Elite League,United Kingdom,Coventry Blaze,Nottingham Panthers,1,2,False,3,True,2.2,,1.6,,,,,,,,,,
2018-01-02,ice-hockey,Elite League,United Kingdom,Milton Keynes Lightning,Cardiff Devils,0,5,False,5,False,2.6,,1.45,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,New York Islanders,Boston Bruins,1,5,False,6,True,2.2,,1.71,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Philadelphia Flyers,Pittsburgh Penguins,1,5,False,6,True,1.8,,2.05,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Toronto Maple Leafs,Tampa Bay Lightning,0,2,False,2,False,2.1,,1.76,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Montréal Canadiens,San Jose Sharks,1,4,False,5,True,1.83,,2.0,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Minnesota Wild,Florida Panthers,5,1,True,6,True,1.58,,2.5,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Dallas Stars,Columbus Blue Jackets,1,2,False,3,True,1.64,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Edmonton Oilers,Los Angeles Kings,0,5,False,5,False,1.74,,2.15,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Vancouver Canucks,Anaheim Ducks,0,5,False,5,False,2.1,,1.76,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Vegas Golden Knights,Nashville Predators,3,0,True,3,False,1.68,,2.25,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,EHC Red Bull München,Adler Mannheim,4,1,True,5,True,1.37,,3.1,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Eisbären Berlin,Schwenningen Wild Wings,5,0,True,5,False,1.4,,3.0,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Kölner Haie,Düsseldorfer EG,0,1,False,1,False,1.57,,2.45,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Nürnberg Ice Tigers,Iserlohn Roosters,3,2,True,5,True,1.4,,3.0,,,,,,,,,,
2018-01-03,ice-hockey,SHL,Sweden,Mora IK,Luleå Hockey,5,3,True,8,True,2.15,,1.72,,,,,,,,,,
2018-01-03,ice-hockey,SHL,Sweden,Rögle BK,Djurgårdens IF,2,1,True,3,True,2.35,,1.62,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,EV Zug,Lausanne HC,6,3,True,9,True,1.47,,2.75,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,ZSC Lions,HC Lugano,6,1,True,7,True,1.62,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,EHC Biel-Bienne,Fribourg-Gottéron,2,0,True,2,False,1.62,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,Genève-Servette HC,SC Langnau Tigers,4,2,True,6,True,1.55,,2.5,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,HC Davos,SC Bern,4,1,True,5,True,1.95,,1.85,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,SC Langenthal,EHC Olten,3,2,True,5,True,1.75,,1.95,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,HC La Chaux-de-Fonds,HC Ajoie,2,3,False,5,True,1.75,,1.95,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,SC Rapperswil-Jona Lakers,HC Thurgau,5,6,False,11,True,1.2,,4.0,,,,,,,,,,
2018-01-03,ice-hockey,Elite League,United Kingdom,Guildford Flames,Edinburgh Capitals,10,1,True,11,True,1.07,,7.25,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,New York Islanders,Boston Bruins,1,5,False,6,True,2.2,,1.71,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Philadelphia Flyers,Pittsburgh Penguins,1,5,False,6,True,1.8,,2.05,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Toronto Maple Leafs,Tampa Bay Lightning,0,2,False,2,False,2.1,,1.76,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Montréal Canadiens,San Jose Sharks,1,4,False,5,True,1.83,,2.0,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Minnesota Wild,Florida Panthers,5,1,True,6,True,1.58,,2.5,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Dallas Stars,Columbus Blue Jackets,1,2,False,3,True,1.64,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Edmonton Oilers,Los Angeles Kings,0,5,False,5,False,1.74,,2.15,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Vancouver Canucks,Anaheim Ducks,0,5,False,5,False,2.1,,1.76,,,,,,,,,,
2018-01-03,ice-hockey,NHL,USA,Vegas Golden Knights,Nashville Predators,3,0,True,3,False,1.68,,2.25,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,EHC Red Bull München,Adler Mannheim,4,1,True,5,True,1.37,,3.1,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Eisbären Berlin,Schwenningen Wild Wings,5,0,True,5,False,1.4,,3.0,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Kölner Haie,Düsseldorfer EG,0,1,False,1,False,1.57,,2.45,,,,,,,,,,
2018-01-03,ice-hockey,DEL,Germany,Nürnberg Ice Tigers,Iserlohn Roosters,3,2,True,5,True,1.4,,3.0,,,,,,,,,,
2018-01-03,ice-hockey,SHL,Sweden,Mora IK,Luleå Hockey,5,3,True,8,True,2.15,,1.72,,,,,,,,,,
2018-01-03,ice-hockey,SHL,Sweden,Rögle BK,Djurgårdens IF,2,1,True,3,True,2.35,,1.62,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,EV Zug,Lausanne HC,6,3,True,9,True,1.47,,2.75,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,ZSC Lions,HC Lugano,6,1,True,7,True,1.62,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,EHC Biel-Bienne,Fribourg-Gottéron,2,0,True,2,False,1.62,,2.35,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,Genève-Servette HC,SC Langnau Tigers,4,2,True,6,True,1.55,,2.5,,,,,,,,,,
2018-01-03,ice-hockey,National League,Switzerland,HC Davos,SC Bern,4,1,True,5,True,1.95,,1.85,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,SC Langenthal,EHC Olten,3,2,True,5,True,1.75,,1.95,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,HC La Chaux-de-Fonds,HC Ajoie,2,3,False,5,True,1.75,,1.95,,,,,,,,,,
2018-01-03,ice-hockey,Swiss League,Switzerland,SC Rapperswil-Jona Lakers,HC Thurgau,5,6,False,11,True,1.2,,4.0,,,,,,,,,,
2018-01-03,ice-hockey,Elite League,United Kingdom,Guildford Flames,Edinburgh Capitals,10,1,True,11,True,1.07,,7.25,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Shanghai Dragons,Avangard Omsk,0,4,False,4,False,2.5,,1.55,,,,,,,,,,
2018-01-04,ice-hockey,NHL,USA,New York Rangers,Chicago Blackhawks,2,5,False,7,True,1.66,,2.3,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Shanghai Dragons,Avangard Omsk,0,4,False,4,False,2.5,,1.55,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Metallurg Magnitogorsk,Dinamo Minsk,1,2,False,3,True,1.42,,2.9,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Barys Astana,Ugra Khanty-Mansiysk,2,3,False,5,True,1.37,,3.1,,,,,,,,,,
2018-01-04,ice-hockey,DEL,Germany,Augsburger Panther,Pinguins Bremerhaven,3,1,True,4,True,1.78,,2.05,,,,,,,,,,
2018-01-04,ice-hockey,DEL,Germany,Krefeld Pinguine,Straubing Tigers,3,4,False,7,True,1.7,,2.2,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,HIFK Helsinki,TPS Turku,2,1,True,3,True,1.85,,1.95,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,JYP Jyväskylä,Tappara Tampere,1,0,True,1,False,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,KooKoo Kouvola,Mikkelin Jukurit,5,4,True,9,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,Rauman Lukko,SaiPa Lappeenranta,6,4,True,10,True,1.55,,2.5,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,Dynamo Pardubice,HC Olomouc,3,1,True,4,True,1.9,,1.9,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Dukla Jihlava,HC Verva Litvínov,5,4,True,9,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Vítkovice Ridera,HC Škoda Plzeň,3,0,True,3,False,1.75,,2.1,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Kometa Brno,Bílí Tygři Liberec,3,2,True,5,True,1.45,,2.8,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Sparta Praha,HC Oceláři Třinec,3,5,False,8,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Aigles de Nice,Ducs d'Angers,6,5,True,11,True,1.9,,1.8,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Boxers de Bordeaux,Scorpions de Mulhouse,2,4,False,6,True,1.2,,4.0,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Épinal Hockey Club,Rouen Dragons,5,1,True,6,True,2.7,,1.42,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Chamonix,CSG Strasbourg,3,2,True,5,True,1.58,,2.25,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Lyon HC,Brûleurs de Loups Grenoble,0,11,False,11,False,2.2,,1.6,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Rapaces de Gap,Amiens Hockey Élite,0,1,False,1,False,1.3,,3.2,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Bietigheim Steelers,SC Riessersee,6,3,True,9,True,1.4,,2.75,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Dresdner Eislöwen,EHC Freiburg,3,1,True,4,True,1.4,,2.75,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Lausitzer Füchse,EC Bad Nauheim,0,7,False,7,False,1.65,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Bayreuth Tigers,Eispiraten Crimmitschau,3,4,False,7,True,1.9,,1.8,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Heilbronner Falken,Löwen Frankfurt,4,1,True,5,True,2.2,,1.6,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Ravensburg Towerstars,EC Kassel Huskies,5,4,True,9,True,1.8,,1.9,,,,,,,,,,
2018-01-04,ice-hockey,Elite League,United Kingdom,Fife Flyers,Manchester Storm,6,2,True,8,True,1.65,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,NHL,USA,New York Rangers,Chicago Blackhawks,2,5,False,7,True,1.66,,2.3,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Shanghai Dragons,Avangard Omsk,0,4,False,4,False,2.5,,1.55,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Metallurg Magnitogorsk,Dinamo Minsk,1,2,False,3,True,1.42,,2.9,,,,,,,,,,
2018-01-04,ice-hockey,KHL,Russia,Barys Astana,Ugra Khanty-Mansiysk,2,3,False,5,True,1.37,,3.1,,,,,,,,,,
2018-01-04,ice-hockey,DEL,Germany,Augsburger Panther,Pinguins Bremerhaven,3,1,True,4,True,1.78,,2.05,,,,,,,,,,
2018-01-04,ice-hockey,DEL,Germany,Krefeld Pinguine,Straubing Tigers,3,4,False,7,True,1.7,,2.2,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,HIFK Helsinki,TPS Turku,2,1,True,3,True,1.85,,1.95,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,JYP Jyväskylä,Tappara Tampere,1,0,True,1,False,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,KooKoo Kouvola,Mikkelin Jukurit,5,4,True,9,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Liiga,Finland,Rauman Lukko,SaiPa Lappeenranta,6,4,True,10,True,1.55,,2.5,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,Dynamo Pardubice,HC Olomouc,3,1,True,4,True,1.9,,1.9,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Dukla Jihlava,HC Verva Litvínov,5,4,True,9,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Vítkovice Ridera,HC Škoda Plzeň,3,0,True,3,False,1.75,,2.1,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Kometa Brno,Bílí Tygři Liberec,3,2,True,5,True,1.45,,2.8,,,,,,,,,,
2018-01-04,ice-hockey,Extraliga,Czech Republic,HC Sparta Praha,HC Oceláři Třinec,3,5,False,8,True,1.72,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Aigles de Nice,Ducs d'Angers,6,5,True,11,True,1.9,,1.8,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Boxers de Bordeaux,Scorpions de Mulhouse,2,4,False,6,True,1.2,,4.0,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Épinal Hockey Club,Rouen Dragons,5,1,True,6,True,2.7,,1.42,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Chamonix,CSG Strasbourg,3,2,True,5,True,1.58,,2.25,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Lyon HC,Brûleurs de Loups Grenoble,0,11,False,11,False,2.2,,1.6,,,,,,,,,,
2018-01-04,ice-hockey,Ligue Magnus,France,Rapaces de Gap,Amiens Hockey Élite,0,1,False,1,False,1.3,,3.2,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Bietigheim Steelers,SC Riessersee,6,3,True,9,True,1.4,,2.75,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Dresdner Eislöwen,EHC Freiburg,3,1,True,4,True,1.4,,2.75,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Lausitzer Füchse,EC Bad Nauheim,0,7,False,7,False,1.65,,2.15,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Bayreuth Tigers,Eispiraten Crimmitschau,3,4,False,7,True,1.9,,1.8,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Heilbronner Falken,Löwen Frankfurt,4,1,True,5,True,2.2,,1.6,,,,,,,,,,
2018-01-04,ice-hockey,DEL 2,Germany,Ravensburg Towerstars,EC Kassel Huskies,5,4,True,9,True,1.8,,1.9,,,,,,,,,,
2018-01-04,ice-hockey,Elite League,United Kingdom,Fife Flyers,Manchester Storm,6,2,True,8,True,1.65,,2.15,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Philadelphia Flyers,New York Islanders,6,4,True,10,True,1.68,,2.25,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Pittsburgh Penguins,Carolina Hurricanes,0,4,False,4,False,1.71,,2.2,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Minnesota Wild,Buffalo Sabres,6,2,True,8,True,1.4,,3.1,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,St. Louis Blues,Vegas Golden Knights,2,1,True,3,True,1.83,,2.0,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Dallas Stars,New Jersey Devils,4,3,True,7,True,1.57,,2.55,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Calgary Flames,Los Angeles Kings,4,3,True,7,True,1.86,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Colorado Avalanche,Columbus Blue Jackets,2,0,True,2,False,2.05,,1.8,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Sochi,Severstal Cherepovets,4,1,True,5,True,1.65,,2.3,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Spartak Moscow,Salavat Yulaev Ufa,3,2,True,5,True,1.85,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Torpedo Nizhny Novgorod,Ak Bars Kazan,3,7,False,10,True,1.85,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Dinamo Riga,Neftekhimik Nizhnekamsk,2,1,True,3,True,2.4,,1.6,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Amur Khabarovsk,Avangard Omsk,0,4,False,4,False,2.0,,1.8,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Brynäs IF,Luleå Hockey,4,1,True,5,True,1.55,,2.5,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Frölunda HC,Växjö Lakers HC,2,5,False,7,True,1.78,,2.05,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Färjestad BK,Rögle BK,5,1,True,6,True,1.37,,3.1,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Karlskrona HK,HV71,2,6,False,8,True,2.4,,1.6,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Malmö Redhawks,Linköping HC,3,2,True,5,True,1.7,,2.2,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Mora IK,Skellefteå AIK,3,0,True,3,False,2.3,,1.65,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Philadelphia Flyers,New York Islanders,6,4,True,10,True,1.68,,2.25,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Pittsburgh Penguins,Carolina Hurricanes,0,4,False,4,False,1.71,,2.2,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Minnesota Wild,Buffalo Sabres,6,2,True,8,True,1.4,,3.1,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,St. Louis Blues,Vegas Golden Knights,2,1,True,3,True,1.83,,2.0,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Dallas Stars,New Jersey Devils,4,3,True,7,True,1.57,,2.55,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Calgary Flames,Los Angeles Kings,4,3,True,7,True,1.86,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,NHL,USA,Colorado Avalanche,Columbus Blue Jackets,2,0,True,2,False,2.05,,1.8,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Sochi,Severstal Cherepovets,4,1,True,5,True,1.65,,2.3,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Spartak Moscow,Salavat Yulaev Ufa,3,2,True,5,True,1.85,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Torpedo Nizhny Novgorod,Ak Bars Kazan,3,7,False,10,True,1.85,,1.95,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Dinamo Riga,Neftekhimik Nizhnekamsk,2,1,True,3,True,2.4,,1.6,,,,,,,,,,
2018-01-05,ice-hockey,KHL,Russia,Amur Khabarovsk,Avangard Omsk,0,4,False,4,False,2.0,,1.8,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Brynäs IF,Luleå Hockey,4,1,True,5,True,1.55,,2.5,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Frölunda HC,Växjö Lakers HC,2,5,False,7,True,1.78,,2.05,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Färjestad BK,Rögle BK,5,1,True,6,True,1.37,,3.1,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Karlskrona HK,HV71,2,6,False,8,True,2.4,,1.6,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Malmö Redhawks,Linköping HC,3,2,True,5,True,1.7,,2.2,,,,,,,,,,
2018-01-05,ice-hockey,SHL,Sweden,Mora IK,Skellefteå AIK,3,0,True,3,False,2.3,,1.65,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Traktor Chelyabinsk,SKA St. Petersburg,2,6,False,8,True,3.6,,1.3,,,,,,,,,,
2018-01-06,ice-hockey,NHL,USA,New York Islanders,Pittsburgh Penguins,0,4,False,4,False,1.9,,1.9,,,,,,,,,,
2018-01-06,ice-hockey,NHL,USA,Detroit Red Wings,Florida Panthers,4,2,True,6,True,1.76,,2.1,,,,,,,,,,
2018-01-06,ice-hockey,NHL,USA,Winnipeg Jets,Buffalo Sabres,4,3,True,7,True,1.32,,3.45,,,,,,,,,,
2018-01-06,ice-hockey,NHL,USA,Chicago Blackhawks,Vegas Golden Knights,4,5,False,9,True,1.71,,2.2,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Traktor Chelyabinsk,SKA St. Petersburg,2,6,False,8,True,3.6,,1.3,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Avtomobilist Yekaterinburg,Dinamo Minsk,2,0,True,2,False,1.47,,2.75,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Metallurg Magnitogorsk,Lokomotiv Yaroslavl,4,1,True,5,True,1.9,,1.9,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Lada Togliatti,Dynamo Moscow,3,1,True,4,True,2.05,,1.78,,,,,,,,,,
2018-01-06,ice-hockey,KHL,Russia,Vityaz Moscow Oblast,CSKA Moscow,0,7,False,7,False,3.6,,1.3,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,Augsburger Panther,Grizzlys Wolfsburg,5,3,True,8,True,2.0,,1.8,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,EHC Red Bull München,Eisbären Berlin,4,1,True,5,True,1.52,,2.6,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,Iserlohn Roosters,Straubing Tigers,2,1,True,3,True,1.57,,2.45,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,Kölner Haie,Adler Mannheim,5,0,True,5,False,1.7,,2.2,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,Pinguins Bremerhaven,Krefeld Pinguine,6,2,True,8,True,1.52,,2.6,,,,,,,,,,
2018-01-06,ice-hockey,DEL,Germany,Schwenningen Wild Wings,Düsseldorfer EG,4,2,True,6,True,1.8,,2.0,,,,,,,,,,
2018-01-06,ice-hockey,Liiga,Finland,KalPa Kuopio,JYP Jyväskylä,5,0,True,5,False,2.0,,1.8,,,,,,,,,,
2018-01-06,ice-hockey,Liiga,Finland,Porin Ässät,Lahti Pelicans,1,2,False,3,True,2.0,,1.8,,,,,,,,,,
2018-01-06,ice-hockey,Liiga,Finland,TPS Turku,Tappara Tampere,3,1,True,4,True,1.8,,2.0,,,,,,,,,,
2018-01-06,ice-hockey,Liiga,Finland,Tampereen Ilves,KooKoo Kouvola,3,2,True,5,True,1.55,,2.5,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,HC Oceláři Třinec,Piráti Chomutov,4,2,True,6,True,1.3,,3.6,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,HC Dukla Jihlava,Bílí Tygři Liberec,0,2,False,2,False,1.9,,1.9,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,HC Verva Litvínov,Dynamo Pardubice,1,2,False,3,True,1.75,,2.1,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,PSG Berani Zlín,HC Sparta Praha,2,4,False,6,True,2.0,,1.8,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,HC Olomouc,BK Mladá Boleslav,4,2,True,6,True,1.57,,2.45,,,,,,,,,,
2018-01-06,ice-hockey,Extraliga,Czech Republic,Mountfield HK,HC Vítkovice Ridera,4,0,True,4,False,1.62,,2.35,,,,,,,,,,
2018-01-06,ice-hockey,"Extraliga, Group A",Belarus,HK Gomel,Yunost Minsk,5,3,True,8,True,2.4,,1.52,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,Amiens Hockey Élite,Chamonix,5,2,True,7,True,1.22,,3.75,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,Brûleurs de Loups Grenoble,Épinal Hockey Club,8,0,True,8,False,1.22,,3.75,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,CSG Strasbourg,Aigles de Nice,3,2,True,5,True,2.15,,1.65,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,Rouen Dragons,Scorpions de Mulhouse,4,2,True,6,True,1.11,,6.0,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,Ducs d'Angers,Lyon HC,4,0,True,4,False,1.85,,1.85,,,,,,,,,,
2018-01-06,ice-hockey,Ligue Magnus,France,Rapaces de Gap,Boxers de Bordeaux,5,4,True,9,True,1.6,,2.2,,,,,,,,,,
2018-01-06,ice-hockey,DEL 2,Germany,Bietigheim Steelers,Tölzer Löwen,5,1,True,6,True,1.12,,5.5,,,,,,,,,,
2018-01-06,ice-hockey,DEL 2,Germany,Dresdner Eislöwen,EC Bad Nauheim,4,3,True,7,True,1.58,,2.25,,,,,,,,,,
2018-01-06,ice-hockey,DEL 2,Germany,EC Kassel Huskies,ESV Kaufbeuren,2,1,True,3,True,1.55,,2.35,,,,,,,,,,
2018-01-06,ice-hockey,DEL 2,Germany,Löwen Frankfurt,Eispiraten Crimmitschau,2,5,False,7,True,1.22,,3.75,,,,,,,,,,
